TEMPERATURE,WINDSPEED,ZENITH,DHI,DNI,POWER
13.3,3.7,103.8,0,0,0
13.3,3.8,97.47,0,0,0
13.4,4,91.11,0,0,0
13.9,4.1,84.62,21,0,17.4
14.4,4.3,78.37,44,0,32
15.3,4.5,72.14,13,0,29.2
16.1,4.8,66,24,0,19
17.1,4.8,60.02,136,0,3.6
18,4.8,54.27,176,6,11.1
18.9,4.5,48.84,277,41,16.3
19.8,4.3,43.87,220,12,43.9
20.9,4,39.53,287,22,30.7
21.9,3.7,36.06,408,107,18.3
22.3,3.3,33.75,396,63,15.4
22.6,2.9,32.83,431,114,25.7
22.5,2.5,33.43,427,113,22
22.3,2.2,35.47,387,64,23.7
22,1.8,38.72,213,11,24.5
21.7,1.4,42.9,260,19,20.1
21.4,1.7,47.76,219,13,8.6
21,2,53.1,204,13,10.4
20,1.9,58.8,233,98,6.4
19,1.7,64.73,179,252,3.2
19,1.7,70.83,134,172,16.4
16.3,1.6,77.04,78,5,9.4
15.6,2.1,83.29,35,0,0
14.9,2.5,89.36,0,0,0
14.5,3.1,96.1,0,0,0
14,3.6,102.43,0,0,0
13.7,3.8,108.7,0,0,0
13.3,3.9,114.87,0,0,0
13.1,3.9,120.9,0,0,0
12.9,4,126.7,0,0,0
12.8,4,132.2,0,0,0
12.6,3.9,137.26,0,0,0
12.5,3.8,141.68,0,0,0
12.3,3.6,145.23,0,0,0
12.2,3.3,147.6,0,0,0
12,3,148.53,0,0,0
11.8,2.7,147.88,0,0,0
11.7,2.4,145.75,0,0,0
11.6,2.1,142.39,0,0,0
11.5,1.8,138.09,0,0,0
11.5,1.5,133.13,0,0,0
11.5,1.3,127.7,0,0,0
11.6,1.4,121.94,0,0,0
11.6,1.5,115.94,0,0,0
11.6,1.9,109.79,0,0,0
11.6,2.3,103.53,0,0,0
11.7,2.4,97.2,0,0,0
11.7,2.6,90.84,0,0,0
12.1,3,84.35,13,0,0
12.6,3.5,78.09,10,0,0.2
13,3.9,71.85,6,0,2.4
13.4,4.2,65.71,42,0,1
13.9,4.5,59.72,177,14,2
14.4,4.8,53.96,88,0,7.6
14.9,4.9,48.51,153,3,16.6
15.4,5,43.51,342,74,17.2
15.8,5.1,39.15,205,11,16.8
16.2,5.1,35.67,205,11,15.6
16.5,4.9,33.34,350,33,11.9
16.7,4.8,32.43,434,244,10.2
17.1,4.5,33.06,216,783,27.6
17.4,4.2,35.13,339,514,51.2
17.8,3.7,38.42,398,132,31.3
18.3,3.1,42.63,370,177,31.4
18.6,2.6,47.52,319,85,17.5
18.8,2.1,52.89,185,595,15
18.5,2.6,58.6,208,385,5
18.2,3,64.56,87,760,35.3
18.2,3,70.67,76,678,19.3
15.3,4.3,76.89,85,194,36.3
14,4.6,83.15,42,81,14.9
12.7,4.8,89.23,0,0,0
12.2,4.2,95.95,0,0,0
11.8,3.6,102.28,0,0,0
11.7,2.4,108.54,0,0,0
11.6,1.3,114.7,0,0,0
11.4,1.5,120.71,0,0,0
11.3,1.6,126.5,0,0,0
10.9,2.9,131.97,0,0,0
10.6,4.2,137,0,0,0
10.2,5.1,141.39,0,0,0
9.7,6,144.9,0,0,0
9,6.3,147.23,0,0,0
8.3,6.6,148.13,0,0,0
7.8,6.6,147.48,0,0,0
7.4,6.6,145.35,0,0,0
7,6.4,142.01,0,0,0
6.6,6.3,137.74,0,0,0
6.2,6.3,132.8,0,0,0
5.9,6.3,127.38,0,0,0
5.6,6.4,121.63,0,0,0
5.2,6.5,115.65,0,0,0
5,6.7,109.5,0,0,0
4.8,6.8,103.25,0,0,0
5,7.4,96.93,0,0,0
5.2,8,90.05,0,0,0
6.2,8.9,84.08,30,441,25.2
7.1,9.9,77.81,48,648,49.3
8.2,10.4,71.57,60,771,65.2
9.4,10.9,65.42,70,837,76.6
10.5,10.9,59.42,77,891,79.3
11.5,10.9,53.64,84,927,82.9
12.5,10.8,48.17,89,962,81.1
13.5,10.6,43.16,91,986,78.7
14.2,10.5,38.78,93,1000,77.8
15,10.4,35.27,94,1013,75.2
15.5,10.2,32.94,96,1019,76
16,10.1,32.04,96,1029,74.3
16.4,9.9,32.68,95,1028,77.7
16.7,9.6,34.79,93,1025,77.9
16.9,9.3,38.11,91,1016,75.5
17.1,9,42.36,87,1005,78.1
17,8.6,47.29,84,986,79
17,8.2,52.68,82,958,79.2
16.6,7.6,58.42,76,915,72.8
16.3,7,64.38,69,866,59.4
16.3,7,70.51,61,794,50.3
13.6,4.2,76.73,67,425,38.5
11.8,3.6,83,37,310,10.2
10,2.9,89.09,0,0,0
9.6,3.1,95.81,0,0,0
9.1,3.3,102.13,0,0,0
8.5,3.2,108.38,0,0,0
8,3.2,114.53,0,0,0
7.4,3.1,120.53,0,0,0
6.8,3.1,126.29,0,0,0
6.3,2.9,131.74,0,0,0
5.8,2.8,136.74,0,0,0
5.3,2.5,141.09,0,0,0
4.7,2.2,144.56,0,0,0
4.2,1.9,146.86,0,0,0
3.7,1.7,147.74,0,0,0
3.2,2,147.07,0,0,0
2.8,2.3,144.96,0,0,0
2.1,2.6,141.63,0,0,0
1.5,2.9,137.38,0,0,0
1,2.8,132.46,0,0,0
0.5,2.7,127.06,0,0,0
0.1,2.5,121.33,0,0,0
-0.3,2.3,115.36,0,0,0
-0.7,1.9,109.22,0,0,0
-1.2,1.6,102.97,0,0,0
-0.8,2.1,96.65,0,0,0
-0.5,2.6,89.81,0,0,0
0.4,3,83.81,36,179,20.6
1.3,3.3,77.54,82,116,25
2.5,3.2,71.29,70,629,45.9
3.7,3,65.13,132,502,50.5
5,2.8,59.12,118,686,64.7
6.3,2.5,53.32,161,654,34.4
7.4,2.3,47.84,151,763,74.2
8.5,2.2,42.8,149,825,81.7
9.5,2.1,38.4,94,1002,75.2
10.4,2,34.88,96,1011,78.9
11.1,1.9,32.54,98,1017,73.8
11.9,1.8,31.64,102,1013,69.8
12.5,1.8,32.31,101,1012,75.6
13.1,1.8,34.45,99,1009,74.3
13.4,1.9,37.81,97,1000,75.8
13.8,2,42.1,89,996,76.3
13.9,2.3,47.05,86,977,75.7
14,2.5,52.48,85,942,76.6
13.6,2.9,58.23,80,906,74.2
13.3,3.3,64.21,76,843,69.2
13.3,3.3,70.35,67,769,58.2
11.4,3.4,76.58,58,624,44.4
10.5,3.7,82.85,39,428,24.3
9.6,4.1,88.96,11,85,0
9.1,4.3,95.66,0,0,0
8.5,4.5,101.97,0,0,0
7.9,4.3,108.22,0,0,0
7.2,4.1,114.36,0,0,0
6.7,4.2,120.34,0,0,0
6.2,4.2,126.09,0,0,0
5.8,4.3,131.51,0,0,0
5.3,4.3,136.48,0,0,0
4.9,4.2,140.8,0,0,0
4.4,4,144.23,0,0,0
3.9,3.9,146.5,0,0,0
3.5,3.8,147.35,0,0,0
3.1,3.9,146.67,0,0,0
2.7,4,144.56,0,0,0
2.4,4.2,141.25,0,0,0
2,4.4,137.02,0,0,0
1.8,4.6,132.12,0,0,0
1.5,4.9,126.74,0,0,0
1.2,5.1,121.02,0,0,0
0.9,5.2,115.06,0,0,0
0.6,5.3,108.94,0,0,0
0.3,5.3,102.69,0,0,0
0.5,5.7,96.38,0,0,0
0.6,6.1,89.57,0,0,0
1.8,6.9,83.54,39,329,18.9
3.1,7.7,77.26,65,526,38.4
4.5,7.6,71.01,83,658,57.8
5.9,7.4,64.84,162,27,72.2
7,7.2,58.82,128,0,61.7
8.1,6.9,53.01,197,11,36.3
8.9,6.4,47.51,205,10,11.4
9.8,5.9,42.45,243,15,12.9
10.7,5.3,38.03,190,9,16.4
11.5,4.7,34.49,155,6,19
12.2,4.2,32.14,167,8,14.6
12.9,3.6,31.25,204,11,17
13.2,3.3,31.94,254,15,14.8
13.6,2.9,34.11,310,23,13.5
13.4,2.7,37.52,293,22,23.1
13.2,2.5,41.84,357,83,20.4
12.5,2.6,46.82,131,854,29.2
11.9,2.8,52.27,276,73,59.4
11.1,3.3,58.04,24,0,55.6
10.3,3.8,64.04,76,0,21.6
10.3,3.8,70.19,132,256,0.8
8.5,4.5,76.43,63,578,0.8
7.3,4.4,82.7,42,381,0
6.1,4.3,88.82,12,83,0
5.3,4.2,95.51,0,0,0
4.5,4,101.82,0,0,0
3.9,3.5,108.06,0,0,0
3.3,2.9,114.19,0,0,0
2.8,2.4,120.15,0,0,0
2.3,1.8,125.88,0,0,0
1.9,1.6,131.28,0,0,0
1.5,1.4,136.22,0,0,0
1.2,1.3,140.5,0,0,0
0.8,1.1,143.89,0,0,0
0.5,1,146.13,0,0,0
0.2,0.9,146.95,0,0,0
-0.1,0.9,146.27,0,0,0
-0.3,0.8,144.17,0,0,0
-0.4,0.8,140.87,0,0,0
-0.6,0.7,136.66,0,0,0
-0.7,0.7,131.78,0,0,0
-0.8,0.7,126.42,0,0,0
-0.9,0.7,120.72,0,0,0
-1.1,0.7,114.77,0,0,0
-1.3,0.8,108.65,0,0,0
-1.5,0.8,102.41,0,0,0
-0.9,1,96.1,0,0,0
-0.2,1.3,89.33,0,0,0
1.3,1.7,83.27,39,388,25.4
2.9,2.2,76.99,61,588,41.8
4.3,2.6,70.73,76,712,54.8
5.6,3,64.55,88,789,64.3
6.6,3,58.52,97,847,75.4
7.6,3.1,52.69,106,884,75.1
8.4,3,47.18,163,738,72.8
9.3,2.9,42.1,175,770,53.9
10.1,2.8,37.66,119,955,66
10.9,2.8,34.1,413,277,61.3
11.5,2.7,31.74,116,982,68.7
12.2,2.7,30.85,115,986,65.3
12.6,2.6,31.57,115,984,71.3
13.1,2.5,33.78,113,980,73.9
13.3,2.5,37.22,111,970,74
13.6,2.4,41.58,105,960,74.5
13.5,2.4,46.6,101,940,79.1
13.4,2.5,52.07,97,909,77.2
13,2.5,57.86,91,870,75
12.5,2.6,63.87,86,807,71.1
12.5,2.6,70.03,75,729,59.3
10.4,1.8,76.28,64,594,45.3
9,1.6,82.56,43,399,20.5
7.6,1.4,88.69,13,86,0
7,1.6,95.36,0,0,0
6.4,1.7,101.67,0,0,0
5.7,1.8,107.9,0,0,0
5.1,1.8,114.02,0,0,0
4.4,1.8,119.97,0,0,0
3.8,1.9,125.68,0,0,0
3.3,1.9,131.05,0,0,0
2.8,1.9,135.95,0,0,0
2.4,1.9,140.2,0,0,0
1.9,1.9,143.56,0,0,0
1.5,1.7,145.76,0,0,0
1.1,1.6,146.56,0,0,0
0.7,1.5,145.87,0,0,0
0.3,1.4,143.77,0,0,0
0,1.3,140.5,0,0,0
-0.4,1.2,136.31,0,0,0
-0.7,1.1,131.45,0,0,0
-0.9,1,126.1,0,0,0
-1.1,1,120.41,0,0,0
-1.3,0.9,114.48,0,0,0
-1.5,0.9,108.37,0,0,0
-1.7,0.9,102.14,0,0,0
-0.9,1.1,95.83,0,0,0
-0.2,1.3,89.09,0,0,0
1.5,1.9,83,39,417,30
3.2,2.5,76.71,60,612,50.8
4.6,2.6,70.45,74,732,64.3
6,2.7,64.26,84,814,72.8
7.2,2.7,58.22,92,869,76
8.4,2.7,52.38,97,913,73
9.6,2.7,46.85,102,941,76.9
10.8,2.6,41.75,104,966,74.9
11.8,2.6,37.28,107,981,77
12.8,2.5,33.71,102,1004,81.2
13.6,2.5,31.34,103,1009,77.5
14.5,2.5,30.46,102,1013,78.2
15.1,2.4,31.19,102,1011,78
15.7,2.4,33.44,100,1007,76.9
16.1,2.4,36.93,98,998,77
16.4,2.3,41.32,93,988,78
16.4,2.3,46.37,90,969,76.4
16.5,2.2,51.87,87,940,72.9
16.2,2.2,57.68,81,904,72.5
15.9,2.1,63.71,75,850,64.6
15.9,2.1,69.88,66,778,56.2
12.8,1.4,76.13,55,668,43.6
10.9,1.6,82.42,38,483,19.6
9,1.8,88.56,13,144,0
8.6,2.1,95.22,0,0,0
8.2,2.4,101.52,0,0,0
7.9,2.6,107.74,0,0,0
7.5,2.8,113.84,0,0,0
7,2.8,119.78,0,0,0
6.5,2.8,125.47,0,0,0
5.9,2.6,130.81,0,0,0
5.3,2.5,135.69,0,0,0
4.8,2.3,139.9,0,0,0
4.2,2,143.22,0,0,0
3.8,1.8,145.39,0,0,0
3.5,1.7,146.17,0,0,0
3.2,1.5,145.47,0,0,0
2.9,1.3,143.38,0,0,0
2.7,1.1,140.12,0,0,0
2.5,1,135.95,0,0,0
2.3,0.9,131.11,0,0,0
2.1,0.7,125.78,0,0,0
1.9,0.7,120.1,0,0,0
1.6,0.7,114.18,0,0,0
1.5,0.7,108.08,0,0,0
1.3,0.7,101.86,0,0,0
2.2,0.8,95.55,0,0,0
3.1,0.9,88.85,11,94,0
4.7,1.1,82.73,39,432,28.9
6.2,1.3,76.44,58,624,52.5
8.2,1.3,70.17,71,741,64.2
10.1,1.2,63.98,81,818,73.8
12.1,1.3,57.92,89,871,74.9
14,1.3,52.07,96,909,79.5
15.9,1.5,46.52,101,937,75.7
17.8,1.6,41.4,106,957,73
19.2,1.8,36.91,109,972,75.3
20.6,2.1,33.32,109,986,74.3
21.3,2.1,30.94,110,992,70.4
21.9,2.2,30.06,111,994,69.8
22.3,2.2,30.83,110,992,72.7
22.7,2.2,33.11,109,987,74.9
22.9,2.2,36.63,106,978,75
23.1,2.2,41.07,251,623,74.6
23,2.3,46.15,175,727,73.9
22.9,2.3,51.67,106,835,70.9
22.5,2.4,57.5,109,741,63.1
22.1,2.6,63.54,83,820,45.9
22.1,2.6,69.72,73,652,29.1
17.9,1.7,75.99,58,633,29.6
16.1,2,82.28,40,447,15.6
14.3,2.4,88.43,11,0,0
13.9,2.8,95.07,0,0,0
13.6,3.2,101.36,0,0,0
13.2,3.7,107.58,0,0,0
12.7,4.2,113.67,0,0,0
12.1,4.5,119.59,0,0,0
11.5,4.7,125.26,0,0,0
10.7,4.3,130.58,0,0,0
9.9,4,135.42,0,0,0
9.2,3.6,139.6,0,0,0
8.5,3.3,142.88,0,0,0
8,3,145.02,0,0,0
7.4,2.8,145.77,0,0,0
7,2.5,145.07,0,0,0
6.5,2.2,142.99,0,0,0
6.3,2,139.74,0,0,0
6,1.8,135.59,0,0,0
6,1.7,130.77,0,0,0
6.1,1.5,125.46,0,0,0
6.2,1.6,119.8,0,0,0
6.3,1.6,113.89,0,0,0
6.1,1.7,107.79,0,0,0
5.9,1.7,101.58,0,0,0
6.8,2,95.28,0,0,0
7.7,2.2,88.61,9,0,0
9.7,2.6,82.47,42,261,26.5
11.6,3.1,76.17,88,29,41.5
13.9,3.1,69.89,140,190,54.3
16.2,3.1,63.69,73,842,47.3
19,3.8,57.62,80,892,74
21.8,4.5,51.76,82,938,80
23.6,5.1,46.19,86,964,79.6
25.4,5.8,41.05,87,988,76.6
26,6,36.54,89,1001,73.9
26.7,6.2,32.93,149,917,72.4
27,6.4,30.54,159,912,74.3
27.3,6.6,29.67,275,701,71.5
27.3,6.7,30.46,264,712,71.6
27.4,6.7,32.78,360,488,74.7
27.3,6.5,36.35,272,642,79
27.1,6.3,40.82,157,826,62.8
26.8,5.9,45.93,207,656,74.2
26.5,5.6,51.48,97,911,73
25.8,4.9,57.33,91,868,68.8
25.1,4.3,63.38,82,741,60.2
25.1,4.3,69.57,64,698,38.8
20.3,2.1,75.84,63,605,24.7
18.6,2.2,82.14,44,417,1.9
17,2.2,88.3,13,0,0
16.7,2.3,94.92,0,0,0
16.4,2.5,101.21,0,0,0
16.2,2.6,107.42,0,0,0
16.1,2.7,113.5,0,0,0
15.9,2.7,119.4,0,0,0
15.7,2.8,125.05,0,0,0
15.4,2.9,130.34,0,0,0
15.1,3,135.15,0,0,0
14.8,3,139.3,0,0,0
14.4,3.1,142.55,0,0,0
13.9,3.1,144.65,0,0,0
13.4,3.1,145.38,0,0,0
13,3.2,144.67,0,0,0
12.5,3.2,142.59,0,0,0
12.2,3.4,139.36,0,0,0
11.8,3.6,135.23,0,0,0
11.4,3.7,130.43,0,0,0
11,3.9,125.14,0,0,0
10.7,4,119.49,0,0,0
10.4,4.1,113.59,0,0,0
10.2,4.3,107.51,0,0,0
10,4.5,101.3,0,0,0
10,4.6,95.01,0,0,0
10,4.8,88.37,9,0,0
10.5,4.9,82.2,47,23,0.1
11,5.1,75.89,70,0,0.1
12,5.5,69.61,144,121,21.3
12.9,5.8,63.4,186,270,15.1
14,6.1,57.33,244,103,30.9
15.1,6.3,51.45,279,307,37.4
16.4,6.2,45.86,336,240,40.9
17.7,6.2,40.71,348,356,48.6
18.8,5.9,36.17,411,213,48.4
19.8,5.6,32.54,340,546,68.2
20.4,5.4,30.14,376,487,52.8
21,5.3,29.28,297,661,70.2
21.2,5.1,30.09,311,631,79.1
21.3,4.9,32.45,218,776,84.3
21.2,4.8,36.06,329,502,49
21,4.7,40.57,301,477,51.4
20.6,4.6,45.71,318,64,38
20.1,4.5,51.28,215,520,44.2
19.5,4.3,57.15,247,201,15
18.8,4.2,63.22,186,284,14.5
18.8,4.2,69.42,125,358,33.8
17.1,3.9,75.69,96,77,30.5
16.4,4.1,81.99,49,36,5.3
15.7,4.3,88.17,11,0,0
15.2,4.5,94.78,0,0,0
14.7,4.7,101.06,0,0,0
14.2,4.7,107.26,0,0,0
13.7,4.7,113.32,0,0,0
13.1,4.3,119.21,0,0,0
12.4,3.9,124.83,0,0,0
11.7,3.5,130.11,0,0,0
11,3.1,134.89,0,0,0
10.6,2.9,139,0,0,0
10.2,2.6,142.21,0,0,0
10,2.5,144.28,0,0,0
9.8,2.3,144.99,0,0,0
9.8,2.4,144.27,0,0,0
9.8,2.5,142.2,0,0,0
9.8,2.6,138.98,0,0,0
9.9,2.7,134.87,0,0,0
10,2.7,130.09,0,0,0
10.1,2.8,124.81,0,0,0
10.1,2.7,119.18,0,0,0
10.1,2.6,113.3,0,0,0
10,2.5,107.22,0,0,0
9.8,2.4,101.02,0,0,0
10.2,2.7,94.73,0,0,0
10.5,3,88.11,15,53,0
11.6,3.3,81.93,51,301,0.3
12.8,3.6,75.62,96,128,38.3
14,3.9,69.33,146,107,24.4
15.2,4.1,63.12,185,51,20.6
16.1,4.2,57.03,136,0,35.3
17,4.4,51.14,286,280,12.2
17.7,4.4,45.54,314,352,64.2
18.4,4.5,40.36,329,408,50.7
19,4.5,35.81,390,322,68.4
19.5,4.5,32.15,360,488,64.5
19.8,4.5,29.74,360,540,57.3
20.1,4.4,28.89,148,888,62.2
20.2,4.4,29.73,264,715,71.5
20.4,4.3,32.13,147,877,43.7
20.7,4.3,35.77,144,863,72.6
21,4.4,40.32,209,720,71.8
21,4.3,45.49,178,724,74
20.9,4.2,51.09,199,577,72.7
20.6,4,56.98,249,117,59.5
20.2,3.8,63.06,172,376,35.8
20.2,3.8,69.27,103,564,13.1
18.5,2.3,75.55,91,389,35.8
17.8,2,81.85,57,218,0.3
17.2,1.8,88.03,11,0,0
17,1.7,94.63,0,0,0
16.8,1.6,100.91,0,0,0
16.4,1.5,107.09,0,0,0
16,1.4,113.15,0,0,0
15.6,1.5,119.02,0,0,0
15.2,1.7,124.62,0,0,0
14.9,1.9,129.87,0,0,0
14.5,2.2,134.62,0,0,0
14.2,2.2,138.69,0,0,0
13.8,2.3,141.87,0,0,0
13.3,2.1,143.91,0,0,0
12.8,1.9,144.6,0,0,0
12.2,1.6,143.87,0,0,0
11.7,1.3,141.81,0,0,0
11.5,1.2,138.61,0,0,0
11.2,1,134.51,0,0,0
11.1,1,129.75,0,0,0
11,0.9,124.49,0,0,0
10.8,0.9,118.88,0,0,0
10.6,0.8,113,0,0,0
10.4,0.8,106.94,0,0,0
10.2,0.8,100.74,0,0,0
10.8,1,94.46,0,0,0
11.3,1.1,87.86,16,134,0
12.5,1.4,81.66,43,436,0
13.7,1.7,75.35,71,0,14.1
15.6,2.1,69.06,109,0,1
17.5,2.5,62.84,107,0,7.6
19.5,3.1,56.74,206,23,7.1
21.6,3.6,50.84,285,71,13.7
22.8,3.8,45.22,347,181,52.3
24.1,3.9,40.02,236,667,46.7
25,4,35.44,264,664,57.8
26,4.2,31.77,267,693,69.3
26.6,4.3,29.34,267,713,71.9
27.3,4.5,28.5,386,498,67
27.7,4.7,29.37,298,661,73
28,4.9,31.81,364,496,72.3
28.1,5,35.49,313,566,62.3
28.3,5.1,40.08,279,572,63.1
28.1,5,45.28,248,551,61.5
27.9,5,50.9,200,579,47.1
27.4,4.7,56.8,153,608,47.5
26.9,4.3,62.9,77,820,54
26.9,4.3,69.12,89,583,38.1
22.7,2,75.41,84,339,30.3
20.8,2,81.71,46,290,0.2
18.8,1.9,87.9,15,0,0
18.3,2.1,94.48,0,0,0
17.8,2.2,100.75,0,0,0
17.3,2.5,106.93,0,0,0
16.9,2.7,112.97,0,0,0
16.5,2.7,118.82,0,0,0
16,2.7,124.41,0,0,0
15.6,2.7,129.63,0,0,0
15.3,2.8,134.35,0,0,0
14.7,2.7,138.39,0,0,0
14.1,2.7,141.53,0,0,0
13.6,2.7,143.54,0,0,0
13.1,2.6,144.21,0,0,0
12.7,2.6,143.48,0,0,0
12.3,2.6,141.42,0,0,0
11.9,2.5,138.23,0,0,0
11.5,2.4,134.16,0,0,0
11.1,2.3,129.41,0,0,0
10.7,2.1,124.17,0,0,0
10.4,2.1,118.57,0,0,0
10.1,2,112.71,0,0,0
10.1,2,106.65,0,0,0
10,1.9,100.47,0,0,0
11,2.2,94.19,0,0,0
12.1,2.4,87.61,10,0,0
14,3.1,81.4,53,42,0
15.8,3.9,75.08,11,0,0.1
17.6,4.6,68.78,81,0,0.6
19.4,5.4,62.56,180,33,22.1
20.2,5.8,56.45,248,246,44.6
21.1,6.2,50.53,290,288,43.5
21.8,6.3,44.89,335,85,34.1
22.5,6.4,39.68,375,91,23.2
23.1,6.5,35.08,415,233,30.5
23.7,6.5,31.38,432,269,50.8
24.2,6.5,28.95,456,211,34.3
24.7,6.6,28.11,362,557,42.1
25,6.7,29,287,682,65.4
25.2,6.8,31.48,371,437,35.4
25.3,6.9,35.21,390,337,64.4
25.3,7,39.83,384,125,52.7
24.9,6.8,45.07,341,246,37.5
24.6,6.6,50.71,106,845,30.1
24,6.3,56.63,113,741,59.1
23.5,5.9,62.74,177,363,51.1
23.5,5.9,68.97,149,146,14.5
20.7,3.3,75.26,93,249,0
18.9,2.7,81.57,52,163,15.8
17.1,2.2,87.77,15,0,0
16.6,2.1,94.34,0,0,0
16.1,2,100.6,0,0,0
15.6,2,106.77,0,0,0
15.2,1.9,112.8,0,0,0
14.9,1.8,118.63,0,0,0
14.5,1.7,124.19,0,0,0
14.3,1.7,129.39,0,0,0
14,1.6,134.08,0,0,0
13.7,1.6,138.09,0,0,0
13.4,1.6,141.19,0,0,0
13.2,1.6,143.17,0,0,0
12.9,1.7,143.82,0,0,0
12.6,1.9,143.08,0,0,0
12.4,2,141.03,0,0,0
12,2.1,137.86,0,0,0
11.6,2.2,133.8,0,0,0
11.3,2.3,129.07,0,0,0
10.9,2.3,123.85,0,0,0
10.5,2.3,118.26,0,0,0
10.1,2.3,112.41,0,0,0
9.8,2.2,106.37,0,0,0
9.4,2.2,100.19,0,0,0
10,2.6,93.91,0,0,0
10.6,3.1,87.35,19,0,0
11.6,3.1,81.13,56,74,20.3
12.5,3.2,74.81,94,267,47.1
14.1,2.8,68.51,114,465,34.9
15.8,2.5,62.28,174,389,2.4
17.8,1.9,56.16,198,477,59.2
19.9,1.2,50.23,219,528,48.9
21.1,0.7,44.58,230,613,52
22.4,0.2,39.34,252,639,63.7
23.2,0.4,34.72,299,601,78.8
24.1,0.6,31,290,656,77.6
24.5,0.8,28.55,284,689,68.6
24.9,1,27.72,317,638,70
25.1,1.1,28.65,116,968,72.4
25.3,1.3,31.17,115,961,74.5
25.5,1.3,34.94,273,650,70
25.8,1.3,39.6,221,702,70.3
25.8,1.3,44.86,185,716,61
25.9,1.3,50.53,283,323,73.2
25.5,1.4,56.47,239,64,44.8
25.2,1.5,62.59,203,141,16.2
25.2,1.5,68.82,145,229,2.4
22.3,1,75.12,75,436,2.2
20.8,1.1,81.43,46,319,0
19.2,1.3,87.63,18,0,0.3
18.8,1.4,94.19,0,0,0
18.4,1.6,100.45,0,0,0
17.8,1.7,106.6,0,0,0
17.3,1.8,112.62,0,0,0
16.8,1.9,118.44,0,0,0
16.3,2,123.98,0,0,0
16.1,2.1,129.15,0,0,0
15.9,2.2,133.81,0,0,0
15.6,2.2,137.78,0,0,0
15.3,2.3,140.86,0,0,0
15,2.4,142.8,0,0,0
14.7,2.5,143.44,0,0,0
14.5,2.4,142.69,0,0,0
14.3,2.3,140.64,0,0,0
14.1,2,137.48,0,0,0
13.9,1.6,133.44,0,0,0
13.6,1.4,128.73,0,0,0
13.3,1.2,123.53,0,0,0
13.1,1.2,117.96,0,0,0
12.8,1.2,112.12,0,0,0
12.8,1.2,106.09,0,0,0
12.8,1.2,99.91,0,0,0
13.4,1.6,93.64,0,0,0
13.9,2,87.1,22,129,0
15,2,80.87,54,216,0
16.1,2,74.55,104,158,0.4
17.7,2.2,68.24,121,0,0.8
19.3,2.4,62,204,93,13.5
21.2,3,55.87,175,7,24.2
23,3.7,49.93,267,39,36
24.8,4.4,44.26,353,192,16.1
26.6,5,39,393,160,21.1
27.6,5.4,34.36,328,544,56.4
28.5,5.7,30.62,254,724,66.2
28.7,6.1,28.16,188,861,45.6
28.9,6.4,27.34,466,191,64.2
28.5,6.6,28.29,392,450,58.6
28,6.7,30.85,444,216,51.7
27.7,6.7,34.66,364,44,37.7
27.4,6.6,39.36,351,54,20
27.2,6.4,44.65,236,15,19.9
27,6.1,50.34,267,42,12.8
26.6,5.9,56.3,249,90,11.5
26.3,5.6,62.43,153,487,3
26.3,5.6,68.68,149,205,10.4
23.2,3.4,74.98,56,670,0.1
21.1,2.9,81.29,41,502,0
19,2.4,87.5,17,211,0
18.3,2.2,94.04,0,0,0
17.6,2,100.29,0,0,0
17.2,1.8,106.44,0,0,0
16.7,1.7,112.44,0,0,0
16.3,1.8,118.24,0,0,0
16,1.8,123.76,0,0,0
15.6,2.1,128.91,0,0,0
15.3,2.4,133.54,0,0,0
15,2.7,137.48,0,0,0
14.7,3,140.52,0,0,0
14.4,3.2,142.44,0,0,0
14,3.3,143.05,0,0,0
13.6,3.3,142.3,0,0,0
13.2,3.2,140.25,0,0,0
12.6,2.9,137.11,0,0,0
12,2.6,133.09,0,0,0
11.6,2.5,128.4,0,0,0
11.2,2.3,123.21,0,0,0
11,2.3,117.65,0,0,0
10.7,2.4,111.83,0,0,0
10.5,2.3,105.8,0,0,0
10.3,2.3,99.64,0,0,0
11.6,2.7,93.37,0,0,0
12.9,3.1,86.84,20,262,0
14.8,3.6,80.61,42,551,33
16.7,4.2,74.28,56,709,48.2
18.4,4.6,67.97,66,805,62.7
20.1,5.1,61.72,75,866,71.8
21,4.9,55.59,81,911,74.6
22,4.7,49.63,87,942,70.8
22.8,4.5,43.94,92,972,68.9
23.7,4.3,38.66,96,988,69.7
24.4,4.2,34,99,1001,70.3
25.1,4,30.24,101,1009,69.5
25.7,3.9,27.77,102,1014,70.9
26.4,3.8,26.95,102,1016,75.3
26.8,3.8,27.93,102,1014,72.5
27.3,3.8,30.54,100,1010,71.6
27.6,3.9,34.39,98,1001,72.1
28,4,39.13,94,991,75.6
28,4.2,44.45,90,973,73.1
28.1,4.3,50.16,86,947,73.2
27.7,4.3,56.14,81,914,72.3
27.4,4.3,62.28,75,864,65.6
27.4,4.3,68.53,67,797,55.6
23.5,2.3,74.84,57,691,42.8
21.2,2.1,81.15,42,531,21.4
18.9,2,87.36,19,217,0
18.2,2.1,93.9,0,0,0
17.5,2.2,100.14,0,0,0
16.9,2.2,106.28,0,0,0
16.3,2.3,112.27,0,0,0
15.6,2.2,118.05,0,0,0
15,2.1,123.55,0,0,0
14.4,2,128.67,0,0,0
13.9,1.9,133.27,0,0,0
13.3,1.8,137.17,0,0,0
12.8,1.8,140.18,0,0,0
